Date : 2024-04-02 14:33:22
Directory : /opt/lampp/htdocs/MitraPark/parts
Total : 1737 files,  -26738 codes, -159 comments, -6005 blanks, all -32902 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-math.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-medal.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-meh-alt.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-meh-blank.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-meh.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-memory-card.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-menu-alt-left.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-menu-alt-right.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-menu.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-merge.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-add.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-add.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-check.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-detail.svg        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-dots.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-edit.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-error.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-minus.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt-x.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-alt.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-check.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-detail.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-dots.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-edit.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-error.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-minus.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-add.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-check.svg     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-detail.svg    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-dots.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-edit.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-error.svg     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-minus.svg     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded-x.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-rounded.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-add.svg        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-check.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-detail.svg     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-dots.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-edit.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-error.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-minus.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square-x.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-square.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message-x.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-message.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-meteor.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-microchip.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-microphone-off.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-microphone.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-minus-back.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-minus-circle.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-minus-front.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-minus.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-mobile-alt.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-mobile-landscape.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-mobile-vibration.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-mobile.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-money-withdraw.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-money.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-moon.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-mouse-alt.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-mouse.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-move-horizontal.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-move-vertical.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-move.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-movie-play.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-movie.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-music.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-navigation.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-network-chart.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-news.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-no-entry.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-no-signal.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-note.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-notepad.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-notification-off.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-notification.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-objects-horizontal-center.svg | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-objects-horizontal-left.svg   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-objects-horizontal-right.svg  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-objects-vertical-bottom.svg   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-objects-vertical-center.svg   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/regular/bx-objects-vertical-top.svg      | XML        |         -1 |          0 |          0 |         -1 |
